ID,Name,Description,Type,Category,Subcategory,Category ID,Subcategory ID,Markup Type,Unit,Default Quantity,PC/PS,Low Limit Pricing Threshold,High Limit Pricing Threshold,Maximum Limit Pricing Threshold,Tax %,Markup,Buy Cost,Use zone default buy cost,Unit Cost,Use zone default unit cost,Description Locked,Markup Locked,Qty Locked,Buy Locked,Unit Locked,Enabled,Archived,Tags
f2cc811c-61de-4c10-b4cb-6db9b20cebbf,Bricklayer - Min Charge,"Bricklayer - Min charge labour rate, small job.",Labour,Bricklaying,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
c1490e9c-48de-41a2-b23a-8955b89ddf35,Brick Pier - Commons / Components - 230mm x 230mm,"Common bricks and associated materials, ie: motar, brick tor.",Material,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
02807ae5-4a39-43e1-b5c4-904a7d8ca33b,Brick Pier - Face / Components - 230mm x 230mm,"Face bricks and associated materials, ie: motar, brick tor.",Material,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
0a5415d4-86a1-4287-8e3d-a56bf9250685,Brick Pier - Installation - 230mm x 230mm - Lm,"Installation of associated brick pier, 230mm x 230mm, per Lm.",Labour,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
f237ecac-1ba0-4570-b16b-f00efb87ffe0,Brick Pier - Removal - 230mm x 230mm - Lm,"Removal of associated brick pier, 230mm x 230mm, per Lm.",Labour,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
8d4ac5ac-b4f0-463c-b8ba-0bce80d78f35,Brick Pier - Removal / Installation - 230mm x 230mm - Lm,"Removal and installation of associated brick pier, 230mm x 230mm, per Lm.",Labour,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
53a3b959-b3fe-4246-9344-5adbf5a43417,Brick Sill - Face / Components ,"Brick sill face bricks on edge and associated materials, ie: motar.",Material,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
395f4af3-a096-447b-af56-7d737570c865,Brick Sill - Installation,"Installation of associated brick sill, on edge.",Labour,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
1bdc3eb4-9fcf-4358-a8e5-2c7b1b4c86cb,Brick Sill - Removal,"Removal of associated brick sill, on edge.",Labour,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
9ed20f22-135d-4618-a6ed-e8f310281c78,Brick Sill - Removal / Installation,"Removal and installation of associated brick sill, on edge.",Labour,Bricklaying,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
de0285fe-d821-4db8-91b5-4b5271683830,Brick Wall - Installation - 110mm,"Installation of associated brick wall, single skin, per m2.",Labour,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
ec608ef5-5e26-4f4d-bdef-124a56d19b5c,Brick Wall - Installation - 230mm,"Installation of associated brick wall - 230mm, per m2.",Labour,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
aaa90518-ca60-40ee-94e5-31935a7bdcaf,Brick Wall - Removal - 110mm,"Removal of associated brick wall, single skin, per m2.",Labour,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
c9840ce0-1b42-48c4-bd58-83d44091d613,Brick Wall - Removal - 230mm,"Removal of associated brick wall, double skin, 230mm, per m2.",Labour,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
c105080e-06d8-42fd-b841-00564c840e6b,Brick Wall - Removal / Installation - 110mm,"Removal and installation of associated single skin brick wall, per m2.",Labour,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
c640de80-e73e-4566-ab8c-85669eb43021,Brick Wall - Removal / Installation - 230mm,"Removal and installation of associated double skin brick wall - 230mm, per m2.",Labour,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
73989179-c437-42b6-897a-90f8e03ba438,Carpenter,Carpenter - Labour rate per hr.,Labour,Carpentry,,,,Percentage,HR,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
051008b3-7ead-4d02-b981-eb98ecf92514,Carpenter - Min Charge,"Carpenter - Min charge labour rate, small job.",Labour,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
c156d0b4-773a-43b1-9dd7-457e1409f4b5,Carpet / Vinyl Layer,Carpet / Vinyl Layer - Labour rate per hr.,Labour,Carpet / Vinyl Laying,,,,Percentage,HR,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
1b82a374-5d6a-4f65-8750-5463a25b76ca,Carpet / Vinyl Layer - Min Charge,"Carpet, Vinyl Layer - Min charge labour rate, small job.",Labour,Carpet / Vinyl Laying,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
337d05a3-ace4-4bca-ae5c-32ea31254ae9,Ceiling Fan / Components,"Ceiling fan, associated components, fixings.",Material,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Other Electrical Equipment
000961b0-f10d-4c3e-bfa0-df2730db3107,Ceiling Fan - Installation,Installation of associated ceiling fan.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Other Electrical Equipment
ad8a8059-2f7e-415e-a133-5f923e780fb8,Ceiling Fan - Reinstallation,Reinstallation of associated ceiling fan.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
6cea80b3-311f-4c92-b0fc-a59b8f482efb,Ceiling Fan - Removal ,"Disconnect, isolate, put aside ready for reinstallation or dispose if event damage related.",Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Other Electrical Equipment
6e8ce52e-6e60-4cea-922e-33e4a580eb4c,Ceiling Fan - Removal / Installation,Removal and installation of associated ceiling fan.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Other Electrical Equipment
a731812a-5532-4f84-84da-1cd228f4e3ff,Cleaner Technician,Cleaner Technician - Labour rate per hr.,Labour,Cleaning,,,,Percentage,HR,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
b3572838-f3d5-496a-8e07-08941804f09b,Cleaner Technician - Min Charge,"Cleaner Technician - Min charge labour rate, small job.",Labour,Cleaning,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Subcontract Labour
274db7ea-aa54-4dd0-b65c-9081491aba8b,Clean Up / Debris Removal,Clean up and removal of dust/debris associated to insurance related the repairs.,Labour,Temporary Works,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Cleaning
9df2caf6-3b5c-4df9-8fc3-c66308ce47b8,Concrete Blocks / Components - 100mm,"Concrete blocks 100mm and associated materials, ie: motar, bricktor, per m2.",Material,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
7ea27d7d-8e11-46c0-96b1-6d8034e1220f,Concrete Blocks / Components - 150mm,"Concrete blocks 150mm and associated materials, ie: motar, bricktor, per m2.",Material,Bricklaying,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
f785d61b-0742-47ba-9c37-4dc4b8bb0ebf,Concrete Roof Tile / Components,"Concrete roof tiles, nominate profile, ie; Elabanna, Tudor, Cambridge etc and colour, incl clips, fixings.",Material,Roofing,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Concrete Tile
f7f9484a-e136-4457-8a28-5c1f510df32c,Concrete Roof Tile / Components - per tile,"Concrete roof tile and components, clips, fixings, per tile.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Concrete Tile
741abc79-b7d2-4264-9a29-0931fb14b9dc,Concrete Tile - Ridge / Hip Capping / Components,"Concrete ridge/hip capping tiles, incl clips, fixings, bedding and pointing components.",Material,Roofing,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Concrete Tile
dd223dca-c278-4618-8f9a-53660666fb56,Concreting - Installation,Installation of concreting to associated driveway or footpath or footings etc.,Labour,Concreting,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
4d5383ac-0677-4c2a-8bd8-1f5d4963c776,Concreting - Materials / Components,"Concreting materials and components associated to installation of driveway, footpath, footings etc.",Material,Concreting,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
fc5c1742-d0b5-45fb-9672-61e343117542,Concreting - Removal,Removal of associated area of concrete driveway or footpath or footing etc.,Labour,Concreting,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
70efbad9-3531-426b-a8c4-c14ee4861e75,Concreting - Removal / Installation,"Removal and installation of associated area of concrete driveway or footpath, footing etc.",Labour,Concreting,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
52ef728c-c727-4f41-bb81-25d8e39ded44,Cooktop - Electrical,"Cooktop, nominate type, brand, model, colour, size etc.",Material,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Appliances
eaaf2576-c236-42ea-8554-6d68a2ec5c28,Cooktop Electric - Installation,Installation of associated electric cooktop.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
4e95fdf9-c1ed-4833-83d9-cf47f25e77db,Cooktop Electric - Reinstallation,Reinstallation of existing associated electric cooktop.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Appliances
e1912788-b3b7-4003-9f7c-cc40dd06e8d8,Cooktop Electric - Removal,"Removal, isolate, put aside of associated electric cooktop for reinstallation or disposal if event damage related.",Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
6cd5ff4d-e600-4e32-9c3d-44fd866cfc5c,Cooktop Electric - Removal / Installation,Removal and installation of associated electric cooktop.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
e3f28b8d-3216-419b-be45-0118022a273b,Cooktop - Gas,"Cooktop, nominate type, brand, model, colour, size etc.",Material,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Appliances
82cd14ab-4c58-4f9b-ac73-5fb1fe9c1d55,Cooktop Gas - Installation ,Installation of associated gas cooktop.,Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
d193aa54-1ebd-423b-ae52-ef38c0bdc6fc,Cooktop Gas - Reinstallation,Reinstallation of existing associated gas cooktop.,Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
9b1a72c0-f53c-4ba6-8b0e-4dab8d789952,Cooktop Gas - Removal,"Removal, isolate, put aside of associated gas cooktop for reinstallation or disposal if event damage related.",Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
e6b56d46-cff2-48b8-abba-875f8744c8fc,Cooktop Gas - Removal / Installation,Removal and installation of associated gas cooktop.,Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Appliances
2dc469a3-4fea-466d-aae7-8101efd5c82d,Cornice Cove / Components ,"Cornice cove material, incl adhesive cement, fixings.",Material,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Plaster Products
a73e0b96-7a9b-454f-9800-cc689248ab55,Cornice Cove - Installation,"Installation of associated cove cornice, set/sand ready for painting.",Labour,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
616d0190-6e17-4f2a-a965-6654918a510d,Cornice Cove - Removal,Removal of associated cove cornice.,Labour,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
b851e311-0abf-4e7d-ad02-df5e6bb03eb2,Cornice Cove - Removal / Installation,"Removal and installation of associated cove cornice, set/sand ready for painting.",Labour,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
5e053f9e-7371-45e1-920a-bb207d82e5dd,Cornice Ornate / Components,"Cornice ornate material, incl adhesive cement, fixings.",Material,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Plaster Products
0ef56fe6-3da1-429b-9199-b7ed93790368,Cornice Ornate - Installation,"Installation of associated ornate cornice, set/sand ready for painting.",Labour,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
29398d95-17bf-4de4-bb37-b99991a255b4,Cornice Ornate - Removal,Removal of associated ornate cornice.,Labour,Plastering,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
8c590812-e0cc-413d-96e4-6fa857ed2732,Cornice Ornate - Removal / Installation,"Installation of associated ornate cornice, set/sand ready for painting.",Labour,Plastering,,,,Percentage,LM,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
7bcc3bbf-8463-4be5-9e94-60573ea19378,Data Outlet / Component,"Data outlet associated CAT6 type socket, component.",Material,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Switches and Distribution Boards
afa1dea6-f5f7-4b78-8185-778862815653,Data Outlet - Installation,Installation of associated data outlet.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Switches and Distribution Boards
3ea51f80-3e41-405b-b631-a2ba3726dc47,Data Outlet - Removal,"Disconnect, put aside ready for reinstallation or disposal if event damage related.",Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Switches and Distribution Boards
33198376-9fb5-4c2f-b997-9e539a3c584a,Data Outlet - Removal / Installation,Removal and installation of associated data outlet.,Labour,Electrical,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
b4dfb0db-c057-4a4a-8f91-69363cbc41aa,Dehumidifier - Daily Hire,Dehumidifier hire - Daily rate for structural or contents drying.,Other,Restoration,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
5a7bca6b-f2de-4e27-8290-d52b7210d636,Dehumidifier - Weekly Hire,Dehumidifier hire - Weekly rate for structural or contents drying.,Other,Restoration,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
19a2f436-e25b-4489-b510-8599f59b4d78,Dektite Chimney Flue Boot - 175 -330mm,"Black Dektite Premium Roof Flashing, suit approx 175-330mm.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
b00b03d4-fed4-4ec6-9aa7-82fa70df26dd,Dektite Flashing Boot - 0 -35mm,"Black Dektite Premium Roof Flashing, suit approx 0 -35mm.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
493630f7-bda1-48fe-9b73-872efc7f117a,Dektite Flashing Boot - 125 - 230mm,"Black Dektite Premium Roof Flashing, suit approx 125-230mm.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
916ae0bd-52e4-48d4-a15c-09264206b7d5,Dektite Flashing Boot - 150 - 300mm,"Black Dektite Premium Roof Flashing, suit approx 150 -300mm.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
320a5fd7-70b6-4067-a40b-55fcb8b1f517,Dektite Flashing Boot - Installation ,Installation of associated Dektite flashing boot.,Labour,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
568683a5-267d-4c31-979f-f769d187173a,Dektite Flashing Boot - Removal,Removal of associated dektite flashing boot.,Labour,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
7150c7db-f9b9-438d-8042-705dffbc6a33,Dektite Flashing Solar Boot - 5 - 55mm,"Black Dektite Premium Solar Roof Flashing boot, suit 5-55mm.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
fdad9e7b-bc1c-414b-86a1-abb023c9c8e1,Dektite Retrofit Flashing Boot - 50 - 185mm,"Grey Dektite Premium Solar Roof Flashing, suit 50 -185mm.",Material,Roofing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Metal Roofing & Guttering
86e2f6e4-d687-46b8-9d7c-676295699b4f,Demolition - House SS/BV Bearers and Joist - Metal Roof,"Demolition - House single storey, brick veneer, bearers and joist, metal roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
3f01fc3e-172d-4f1b-8f7d-c5d422475a42,Demolition - House SS/BV Bearers and Joist - Tile Roof,"Demolition - House single storey, brick veneer, bearers and joist, tiled roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,1,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9569b595-d81a-47e5-8827-d71a8660ffff,"Demolition - House SS/BV, Concrete Slab - Asbestos Roof","Demolition - House single storey, brick veneer, concrete slab, asbestos roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,1,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
4044cd89-1913-4eb1-b262-469bb591e926,"Demolition - House SS/BV, Concrete Slab - Metal Roof","Demolition - House single storey, brick veneer, concrete slab, metal roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
d033099e-1909-4fd9-aa3c-53048e41ba45,"Demolition - House SS/DB, Bearer and Joist - Metal Roof","Demolition - House single storey, double brick, bearers and joist, metal roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
42003e93-b612-435d-8ca6-0340a50ae16e,"Demolition - House SS/DB, Bearer and Joist - Tiled Roof","Demolition - House single storey, double brick, bearers and joist, tiled roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
b04ef596-674a-4a11-89f2-2454111d6982,"Demolition - House SS/DB, Concrete Slab - Metal Roof","Demolition - House single storey, double brick, concrete slab, metal roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
9c501ccc-75da-44af-abfd-bcbf87094b39,"Demolition - House SS/DB, Concrete Slab - Tiled Roof","Demolition - House single storey, double brick, concrete slab, tiled roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
975ef62a-a0df-474a-a142-a9b65354786a,Demolition - House SS/FC Bearers and Joist - Asbestos Roof,"Demolition - House single storey, fibre cement clad, bearers and joist, asbestos roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,1,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
7fde1ec6-a0a3-4ddb-b84a-9aa06f66efbb,Demolition - House SS/FC Bearers and Joist - Metal Roof,"Demolition - House single storey, fibre cement clad, bearers and joist, metal roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
1ae06347-4b4a-4746-8c50-6aa15f5837f2,Demolition - House SS/FC Concrete Slab - Metal Roof,"Demolition - House single storey, fibre cement, concrete slab, metal roof, remove from site.",Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,1,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
de020fbb-a5b9-4d13-90c8-f551f6418e84,Demolition - Outbuilding,Demolition of associated outbuilding and remove from site.,Labour,Demolition,,,,Percentage,M2,0,,0,0,0,10,19,0,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2454ffae-4376-444b-b7b6-7fe7b4c1b3dc,Dishwasher / Components,"Dishwasher and components, nominate type, brand, model, colour, size etc.",Material,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
61388348-d92a-4eef-830d-5aa71efaafe5,Dishwasher Double Drawer / Components,"Double drawer dishwasher and components, nominate type, brand, model, colour, size etc.",Material,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
614fc15f-37fd-4b5c-a92c-33f6e60c8e5c,Dishwasher - Installation,Installation of associated dishwasher.,Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
1e876054-7060-402f-919b-0274f9eb8fc6,Dishwasher - Reinstallation,Reinstallation of associated existing dishwasher.,Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
cde6aa7b-7ee8-4696-bd08-8a8b033d3104,Dishwasher - Removal,"Disconnect, put aside ready for reinstallation to assist with repairs, or dispose if event damage related.",Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
62aba694-bfe4-40a3-9281-dcb8ee527751,Dishwasher - Removal / Installation,Removal and installation of associated dishwasher.,Labour,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
193ba203-10a2-42de-bbec-8235100293cb,Dishwasher Single Drawer / Components,"Single drawer dishwasher and components, nominate type, brand, model, colour, size etc.",Material,Plumbing,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Installed Gas and Electrical Appliances
185862c6-2982-41b7-a08b-891f1759c1c4,Door Aluminium / Components,"Aluminium door , nominate ie: powdercoated, anodised, sliding, hinged, nominate size, incl reveals, storm moulds, incl fixings.",Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Aluminium Windows and Doors
87f3292c-d3a6-414c-9d34-ceb2c22176e1,Door Entrance Set / Components,"Door associated entrance set material, components.",Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Builders Hardware
055f1fbf-ab13-4f70-9855-aca904dcee87,Door External - Solid Core,External associated solid core entrance door.,Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Timber Doors
58d42a03-5ab6-4218-820c-93eabbe4a7d4,Door Hinge / Components,Door associated hinges and fixings.,Material,Carpentry,,,,Percentage,EA,0,,0,0,0,10,19,0,,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Builders Hardware
