ID,Name,Description,Kind,Parent,Ensure Scope Line Item,Type,Category,Subcategory,Markup Type,Unit,Tax %,Markup,Buy Cost,Unit Cost,Enabled,Archived
5e5e783a-f5a7-400d-96be-060ee41e3e39,Kickboard - Removal,Removal of associated kickboard.,primitive,e77107b1-32e3-461c-a3ac-2a408ebeb485,Removal of associated kickboard.,Labour,Joinery,,Percentage,LM,10,19,0,0,TRUE,FALSE
752db4b1-f2b0-4f70-926e-4e073f119d51,Kickboard - Removal / Installation,Removal and installation of associated kickboard.,primitive,0b7f2ca0-d25b-46d0-a561-b3d974988e06,Removal and installation of associated kickboard.,Labour,Joinery,,Percentage,LM,10,19,0,0,TRUE,FALSE
94b0fb29-5317-4e15-afeb-ba2adf24f04c,Laundry tub - Installation,Installation of associated laundry tub.,primitive,e2a64503-f014-4839-af2f-aac0542d90c4,Installation of replacement laundry tub.,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
31869257-aa10-4940-8f96-6f8aebce2363,Laundry tub - Removal,"Removal, disconnect, isolation of associated laundry tub.",primitive,fc926f12-7a71-486e-ab01-e9d5d31b0bb2,"Remove, disconnect, isolate laundry tub.",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
1765a640-06e4-4889-8692-ba445ed9b9d8,Laundry tub - Removal / Installation,Removal and installation of associated laundry tub.,primitive,412e09bc-2b61-4fef-a174-e5447c104ec1,Remove and replace laundry tub to match existing,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
02f10d36-222e-4dd4-9eee-d13effea84cd,Light Fitting - Installation,Installation of associated light fitting.,primitive,5e4550ab-34c4-45ad-aa47-8baae18c74be,Install replacement light fitting to match existing,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
6c9b1102-3217-43ec-9ad9-561465933a67,Light Fitting - Removal,Disconnect and isolate associated light fitting.,primitive,7e738790-3116-4d13-a85c-469e88fa802c,Disconnect and isolate light fitting.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
35ad07ee-028f-475b-90b1-22f17d777d95,Light Fitting - Removal / Installation,Removal and installation of associated light fitting.,primitive,af2aa257-823d-42d6-a98b-ddea5af83a1c,Remove and replace light fitting to match existing,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
1f63eafc-1135-4cbb-b2c3-1eec802e802a,Light Fitting - Removal / Reinstallation,"Removal, isolate and put aside associated light fitting and reinstallation of existing.",primitive,709aa368-c112-410a-a6ca-efe16eb21d00,"Remove, isolate and refit existing light fitting",Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
696c98a3-3639-47d4-910a-624ac4fc84f4,Light Switch - Installation,Installation of associated light switch.,primitive,c1fc37ec-f060-4256-a916-a41d0866e6ff,Install replacement light switch to match existing,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
154d83ea-39ef-4417-a556-28774160e050,Light Switch - Removal,Disconnect and isolate associated light switch.,primitive,ff39651c-ba65-43c8-a71a-5f34029b6ceb,Disconnect and isolate light switch.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
75954bd2-491f-442c-a40e-e93638377475,Light Switch - Removal / Installation,Removal and installation of associated light switch.,primitive,2ce5aeea-d06a-4b12-a0f8-0ee6965bd2f8,Remove and replace light switch to match existing,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
2bbe8c82-e450-4fbc-9f83-571b4f54a968,Light Switch - Removal / Reinstallation,"Disconnect, isolate, put aside and reinstallation of existing light switch.",primitive,b28d826c-ea02-49c5-a030-fb0308a8f07b,"Disconnect, isolate, put aside and refit existing light switch.",Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
a9f9de2d-cd9d-4775-a57c-17380ca05bcb,Plasterboard Lining - Removal,Removal of associated plasterboard linings to assist with make safe or repairs.,primitive,38247e7c-ba83-4cdb-a838-a1e6773e19a9,Remove plasterboard linings to assist with make safe or repairs.,Labour,Plastering,,Percentage,M2,10,19,0,0,TRUE,FALSE
d4344746-ec04-451e-b359-efcb68a6d3ce,Plasterboard Linings - Installation,"Installation of plasterboard linings, taped, set, sanded ready for painting or other.",primitive,cf9e06cb-5e47-4eac-ae1d-7112d760c6fb,Supply and install plasterboard linings to match existing,Labour,Plastering,,Percentage,M2,10,19,0,0,TRUE,FALSE
7a5adef9-27e7-43a4-bdad-268e3cbe304f,Plasterboard Linings - Removal / Installation,Removal and installation of plasterboard linings.,primitive,0d53ee23-f77e-4ca2-ad68-23eca9204029,Remove and replace plasterboard linings to match existing,Labour,Plastering,,Percentage,M2,10,19,0,0,TRUE,FALSE
3866448e-d1e8-4d2c-be6d-3af9e1bbfb0d,Polycarbonate Roof Sheeting - Installation,Installation of associated polycarbonate roof sheeting.,primitive,4ecd3c3f-bc0b-44cc-a694-a3997b149ec7,Install replacement polycarbonate roof sheeting.,Labour,Roofing,,Percentage,M2,10,19,0,0,TRUE,FALSE
40e38449-c011-4cc5-8d80-ba6c60a74694,Polycarbonate Roof Sheeting - Removal,Removal of associated polycarbonate roof sheeting.,primitive,113d7957-9f2e-4a3e-a763-5c530c85e745,Remove damaged polycarbonate roof sheeting.,Labour,Roofing,,Percentage,M2,10,19,0,0,TRUE,FALSE
29f49d87-6f25-4148-932f-0f7dd1d1127e,Polycarbonate Roof Sheeting - Removal / Installation,"Removal and installation of polycarbonate roof sheeting, incl flashings where applicable.",primitive,b942c5a0-95ce-46b4-a05c-3decdebf043a,"Remove and replace polycarbonate roof sheeting, incl flashings where applicable.",Labour,Roofing,,Percentage,M2,10,19,0,0,TRUE,FALSE
eddd53d3-df91-442c-a296-e34d916f3f5f,Rangehood - Installation,Installation of associated rangehood including ducting where applicable.,primitive,3f92f4c9-38e2-4fad-a551-3e150216ccbf,Install replacement rangehood including ducting where applicable.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
6cdc2dd2-3304-4aca-9b17-1955e047bdd2,Rangehood - Reinstallation,Reinstallation of existing associated rangehood.,primitive,b8fcf556-8dff-420a-a787-2cb5448e9af3,Reinstate existing associated rangehood.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
a37e309d-9d96-4bf4-b1b7-09eb90957c1d,Rangehood - Removal,Removal of associated rangehood to assist with repairs.,primitive,3e7935d7-4a52-40e9-ac87-f7dbf607f893,Remove rangehood to assist with repairs.,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
cb9bd758-2178-40ec-a8be-766284adc316,Rangehood - Removal / Installation,Removal and installation of associated rangehood.,primitive,419c831e-660f-46f4-aef4-1234e04487be,Remove and replace rangehood to match existing,Labour,Electrical,,Percentage,EA,10,19,0,0,TRUE,FALSE
383c8bd7-4ae1-4ed2-9bed-2f69c8d6fef7,Render - Installation,Installation of associated rendering.,primitive,da5cefd0-f77e-4e8d-a9b7-f99561b23749,Install new rendering to match existing,Labour,Rendering,,Percentage,M2,10,19,0,0,TRUE,FALSE
db30f176-8e02-40a8-8d60-eb1d9cc3e3c4,Render - Removal,Removal of associated rendering.,primitive,40d4b061-6650-4b1c-a475-1b5bffaa8758,Remove existing damaged rendering.,Labour,Rendering,,Percentage,M2,10,19,0,0,TRUE,FALSE
19a03d04-23d5-41a5-9b1c-99ac997fa860,Render - Removal / Installation,Removal and installation of associated rendering.,primitive,8b6d946c-881a-4f53-a2c6-dbacaabb64a0,Remove and replace damaged rendering to match existing,Labour,Rendering,,Percentage,M2,10,19,0,0,TRUE,FALSE
ac44f2e7-c680-47d3-84b3-4ca61343d73d,Robe Cupboards - Installation,Installation of associated robe cupboard.,primitive,8227b1fc-cef9-40e0-aa45-f1279f080507,Install replacement robe cupboard to match existing,Labour,Carpentry,,Percentage,EA,10,19,0,0,TRUE,FALSE
e3a13db0-4b04-4442-a308-43d766210de2,Robe Cupboards - Removal,"Removal, disconnect, isolation of associated robe cupboard.",primitive,f21f588e-d34b-42be-ae4a-ee0adac377d6,"Remove, disconnect, isolation of robe cupboard.",Labour,Carpentry,,Percentage,EA,10,19,0,0,TRUE,FALSE
ab9ea997-7eac-409f-929f-147ca027672c,Robe Cupboards - Removal / Installation,Removal and installation of associated robe cupboard.,primitive,13101c3b-3fbe-4f15-a45f-d725fc1d7d6e,Remove and replace damaged robe cupboard.,Labour,Carpentry,,Percentage,EA,10,19,0,0,TRUE,FALSE
7cec1034-176b-4985-96b1-d8f4871eed44,Shower Screen - Installation,Installation of associated shower screen.,primitive,a4d576be-3857-417e-ae0f-f2f93a066be9,Install new shower screen.,Labour,Shower Screens,,Percentage,EA,10,19,0,0,TRUE,FALSE
49756c8d-5e4c-4db3-b0ab-cffb722be9c6,Shower Screen - Reinstallation,Reinstallation of existing shower screen.,primitive,a73e68a2-c861-4c89-ab21-c2d8a057edaf,Reinstallexisting shower screen.,Labour,Shower Screens,,Percentage,EA,10,19,0,0,TRUE,FALSE
9270cb5d-07cb-497b-9394-abcb981ffd7f,Shower Screen - Removal,"Disconnect, put aside shower screen to assist with repairs, or disposal if event damage related.",primitive,31c84aea-265a-4118-aa69-2d54d871dfd7,Disconnect and store shower screen to assist with repairs,Labour,Shower Screens,,Percentage,EA,10,19,0,0,TRUE,FALSE
bbaf6279-c2a7-4e68-afa8-cca0b9a87f34,Shower Screen - Removal / Installation,Removal and installation of associated shower screen.,primitive,892f1b89-6def-4f4c-acfd-86a548b4eaf6,Remove and replace damaged shower screen to match existing,Labour,Shower Screens,,Percentage,EA,10,19,0,0,TRUE,FALSE
1c4c5701-b04b-47bd-acef-9d342855b47a,Skirting Board - Installation,Installation of associated skirting board.,primitive,c91ec56a-db09-4983-a62d-06dca04be952,Install replacement skirting board.,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
7ce309e1-4e6b-4c95-b485-601af8839d8c,Skirting Board - Removal,Removal of associated skirting board to assist repairs.,primitive,fd5705d3-ed49-4790-aaba-9af8b3847be1,Remove skirting board to assist repairs.,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
795dd011-b876-40cf-b1c0-2973ef7be6da,Skirting Board - Removal / Installation,Removal and installation of associated skirting board.,primitive,89e4f64d-7e42-4f06-ade3-66a12c994984,Remove and replace damaged skirting board to match existing,Labour,Carpentry,,Percentage,LM,10,19,0,0,TRUE,FALSE
c99074e8-35cc-4a76-9098-3bc25795680a,Skylight Dome - Removal / Installation,Removal and installation of new skylight dome.,primitive,af72a866-beca-4efe-ae28-43ea8f08f933,Remove and replace damaged skylight dome to match existing,Labour,Skylight,,Percentage,EA,10,19,0,0,TRUE,FALSE
8de06e26-395e-4058-b52a-d3808ef13a09,Skylight - Removal / Installation,Removal and installation of new skylight.,primitive,c6f75d64-807b-4b04-a7b9-ee388eb5c5bc,Remove and replace damaged skylight to match existing,Labour,Skylight,,Percentage,EA,10,19,0,0,TRUE,FALSE
ecde2b78-c37a-499c-88d9-c93ebd8b7d2f,Solar Hotwater System - Installation,Installation of associated solar hotwater system.,primitive,13bfacbf-5780-4fcd-a799-f07d915e1760,Install replacement solar hotwater system to match existing,Labour,Solar,,Percentage,EA,10,19,0,0,TRUE,FALSE
bfacf0f7-3fce-4a35-969b-15062cf2454a,Solar Hotwater System - Removal,"Removal, disconnect, isolation of associated solar hotwater system.",primitive,90b0967c-026d-4c55-a80f-a5ddbcca874c,"Remove, disconnect, isolate solar hotwater system.",Labour,Solar,,Percentage,EA,10,19,0,0,TRUE,FALSE
c782e3ec-2744-490c-9fdf-dbcaa9d93f94,Solar Hotwater System - Removal / Installation,Removal and installation of associated solar hotwater system.,primitive,f7c787f8-1a56-4fa2-a1d8-7aee3f846aa6,Remove and replace damaged solar hotwater system to match existing,Labour,Solar,,Percentage,EA,10,19,0,0,TRUE,FALSE
8df40e56-52a6-4a8c-8058-18de935d60af,Solar Hotwater System - Removal / Reinstallation,"Removal, put aside and reinstallation of existing solar hotwater system to assist with roof repairs.",primitive,99c54d22-beb9-43b1-a2b6-419733435bd1,"Remove, store and reinstate existing solar hotwater system to assist with roof repairs.",Labour,Solar,,Percentage,EA,10,19,0,0,TRUE,FALSE
fba5bc4c-30b2-49f0-80f8-e2a61e5e659f,Splashback - Installation,"Installation of associated splashback, approx. 600mm high, per Lm.",primitive,e12bcf2b-e622-4264-acfd-45ac9dc89e7f,Install replacement splashback to match existing,Labour,Joinery,,Percentage,LM,10,19,0,0,TRUE,FALSE
6dfa0423-d9e6-4875-9387-348a8f85a163,Splashback - Removal,"Removal of associated splashback, approx. 600mm high, per Lm.",primitive,3d0d7d50-da61-44ce-ab32-3d19b65e50da,Remove damaged splashback,Labour,Joinery,,Percentage,LM,10,19,0,0,TRUE,FALSE
c918cf57-3898-4d95-b6bc-ef202b3d965f,Splashback - Removal / Installation,"Removal of associated splashback and replacement with new, approx 600mm high, per Lm.",primitive,d89677b7-6ffa-4607-a1a7-e34c1ce0e64a,Remove and replace damaged splashback to match existing,Labour,Joinery,,Percentage,LM,10,19,0,0,TRUE,FALSE
361f0380-2991-466c-a185-34054ceaebe7,Tile Bedding - Installation - Floor,Installation of new sand and cement floor bed / screed associated to tiling.,primitive,7f803a81-dee8-4539-a7d3-2ff771d83c83,Installnew sand and cement floor bed / screed ready for tiling.,Labour,Tiling,,Percentage,M2,10,19,0,0,TRUE,FALSE
f81953b8-b287-4fcc-b218-e2294a5b6251,Tile Floor -  Installation,"Installation of associated floor tiles, incl grouting, sealants, trims etc as required.",primitive,b03c1001-28fa-4314-a351-0b6ca3d0c5a4,"Install replacement floor tiles, incl grouting, sealants, trims etc as required.",Labour,Tiling,,Percentage,M2,10,19,0,0,TRUE,FALSE
bb626d0a-4697-49e7-88ba-555c619674cc,Tile Floor -  Removal,Removal of associated floor tiling.,primitive,56f7991d-6281-4950-a8fa-96ea270c264f,Remove floor tiling.,Labour,Tiling,,Percentage,M2,10,19,0,0,TRUE,FALSE
d7c98d7a-a0e3-41a2-b701-a6d2701ad233,Tile Floor -  Removal / Installation,"Removal and installation of associated floor tiling, incl grouting, sealants, trims etc as required.",primitive,7a41c018-dfb5-4ec9-afdc-295b71989864,"Remove and replace floor tiling, incl grouting, sealants, trims etc as required.",Labour,Tiling,,Percentage,M2,10,19,0,0,TRUE,FALSE
c29b0ef3-e801-467b-bc30-c523be1b2ff1,Tile Wall - Installation,"Installation of new wall tiling, grout, trims, sealants etc as required.",primitive,86bfcccc-df5d-4921-aba9-39eaae15b77d,"Install new wall tiling, grout, trims, sealants etc as required. to match existing",Labour,Tiling,,Percentage,M2,10,19,0,0,TRUE,FALSE
7bdfe4c9-585c-4d45-b648-aa239d23c3a4,Tile Wall - Removal / Installation,"Removal and installation of associated walls tiles, grouting, sealants etc.",primitive,43ef4426-6e14-4efa-a68d-30f06ae5ec36,"Remove and replace damaged wall tiles, grouting, sealants etc. to match existing",Labour,Tiling,,Percentage,M2,10,19,0,0,TRUE,FALSE
2d9550fe-07eb-461b-99b0-977627fcf1e2,Timber Deck - Installation,Installation of decking boards.,primitive,e11249c8-b421-4286-aacf-582683d7604f,Install replacement decking boards to match existing,Labour,Carpentry,,Percentage,M2,10,19,0,0,TRUE,FALSE
31865257-1ac2-4327-bb26-e91056139f8a,Timber Deck - Removal / Installation,Removal and installation of decking boards.,primitive,ee9da293-16ed-4b38-aa14-235b8b0b9f89,Remove and replace damaged decking boards to match existing,Labour,Carpentry,,Percentage,M2,10,19,0,0,TRUE,FALSE
ecbb27d0-8ebc-414d-88d4-e6281a08ae6d,Timber Frame - Installation,Installation of associated timber framing.,primitive,13a9d6b2-ad57-46ab-a4f4-04e092878212,Install new timber framing to match existing,Labour,Carpentry,,Percentage,M2,10,19,0,0,TRUE,FALSE
108b29d8-926a-415c-9e22-5698c9926b9a,Timber Frame - Removal,"Removal, disconnect, isolation of associated timber framing.",primitive,f5eb0460-da4b-4d02-a573-e26db7b47e1a,Remove and dispose damaged timber framing.,Labour,Carpentry,,Percentage,M2,10,19,0,0,TRUE,FALSE
3828e669-80f6-4a54-8a25-a36b232a99da,Timber Frame - Removal / Installation,Removal and installation of associated  timber framing.,primitive,63b14071-73f2-4bce-a429-a6756842fbc4,Remove and replace damaged timber framing.,Labour,Carpentry,,Percentage,M2,10,19,0,0,TRUE,FALSE
3bd4ddb7-1715-4682-8f82-c49fd1960788,Timber Strip Flooring - Installation,Installation of associated timber flooring.,primitive,7f9572d3-7b19-4360-a959-6d4585f93b4a,Install replacement  timber strip flooring to match existing,Labour,Flooring,,Percentage,M2,10,19,0,0,TRUE,FALSE
831867db-d516-47e0-a601-10ce46613777,Timber Strip Flooring - Removal,Removal of associated timber strip flooring to assist with replacement.,primitive,75a32514-8c9e-44f2-a08c-5be4d341f943,Removal of timber strip flooring to assist with replacement.,Labour,Flooring,,Percentage,M2,10,19,0,0,TRUE,FALSE
a1d62c60-3f68-4d07-885c-f5823362c846,Timber Strip Flooring - Removal / Installation,Removal and installation of associated timber strip flooring.,primitive,12e250d3-e41e-40bd-a716-43d7c9a1a161,Remove and replace damaged timber strip flooring to match existing,Labour,Flooring,,Percentage,M2,10,19,0,0,TRUE,FALSE
0f0e731b-a47a-4007-88ef-359bb5920818,Toilet Suite - Removal / Installation,Removal of associated toilet suite and installation of new.,primitive,d035fec8-81ec-42ac-aa71-41100685192e,Remove and replace toilet suite to match existing,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
fd352855-9621-4528-9da6-4a2be9d83516,Vanity Unit - Installation,"Installation of associated vanity cabinet, top and basin, including plumbing connection.",primitive,120ae503-c92f-434e-a891-0d652de612c3,"Install of replacement vanity cabinet, top and basin, including plumbing connection to match existing",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
6d35e99c-4923-48af-9aba-8419007a8a38,Vanity Unit - Removal,"Removal of associated vanity unit, incl disconnect, isolation of plumbing.",primitive,25ec3a42-419a-418a-a75b-92bccba6ead8,"Remove vanity unit, incl disconnect, isolation of plumbing.",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
187b50a6-7a80-4d32-8018-d37e5b854383,Vanity Unit - Removal / Installation,Removal and installation of associated vanity unit.,primitive,5f00193b-40be-4fd0-a241-0fe25ee07944,Remove and replace damaged vanity unit to match existing,Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
e9e570f0-eadc-47e6-86fa-ffa434f71bf4,Vanity Unit - Removal / Reinstallation,"Removal, isolate plumbing, put aside and reinstallation of associated vanity unit, plumbing connections.",primitive,f72c0820-9f75-4ce5-aea9-d90560026be4,"Remove, store and reinstate vanity unit including plumbing connections.",Labour,Plumbing,,Percentage,EA,10,19,0,0,TRUE,FALSE
4aab39a0-08e4-4ad1-9276-70b3ee8d0d7a,Villaboard - Installation,"Installation of new Villaboard, set/sand ready for tiling and or painting above tile lines if required.",primitive,18811e3f-9be6-4972-a3b5-ab21ec7d73a7,"Install new Villaboard wall lining, set/sand ready for tiling and or painting above tile lines if required.",Labour,Plastering,,Percentage,M2,10,19,0,0,TRUE,FALSE
